SHA,Message,Author,Date
5eb78d0a04dee8fa14189a31c19831dd390225cb,"Pass ThenableState to replaySuspendedUnitOfWork

Tiny refactor to refine the work loop variable so Flow knows it's not
null when we access it in replaySuspendedUnitOfWork.",Andrew Clark,2022-11-02T18:18:29Z
4a2d86bddbcef3e64bc404302cdbd9638af8801b,"Don't reset work loop until stack is unwound

When replaying a suspended function components, we want to reuse the
hooks that were computed during the original render.

Currently we reset the state of the hooks right after the component 
suspends (or throws an error). This is too early because it doesn't 
give us an opportunity to wait for the promise to resolve.

This refactors the work loop to reset the hooks right before unwinding
instead of right after throwing. It doesn't include any other changes
yet, so there should be no observable behavioral change.",Andrew Clark,2022-11-02T20:19:22Z
9dfbd9fa90a6f7c1182e2c6dc85956cf7ea3010c,"use: Don't suspend if there are pending updates

Before suspending, check if there are other pending updates that might
possibly unblock the suspended component. If so, interrupt the current
render and switch to working on that.

This logic was already implemented for the old ""throw a Promise""
Suspense but has to be replicated for `use` because it suspends the
work loop much earlier.

I'm getting a little anxious about the divergence between the two
Suspense patterns. I'm going to look into enabling the new behavior for
the old pattern so that we can unify the implementations.",Andrew Clark,2022-11-03T20:15:26Z
44c4e6f4ddbc9aacd17acba19eb95dba21a2cff2,"Force unwind work loop during selective hydration (#25695)

When an update flows into a dehydrated boundary, React cannot apply the
update until the boundary has finished hydrating. The way this currently
works is by scheduling a slightly higher priority task on the boundary,
using a special lane that's reserved only for this purpose. Because the
task is slightly higher priority, on the next turn of the work loop, the
Scheduler will force the work loop to yield (i.e. shouldYield starts
returning `true` because there's a higher priority task).

The downside of this approach is that it only works when time slicing is
enabled. It doesn't work for synchronous updates, because the
synchronous work loop does not consult the Scheduler on each iteration.

We plan to add support for selective hydration during synchronous
updates, too, so we need to model this some other way.

I've added a special internal exception that can be thrown to force the
work loop to interrupt the work-in-progress tree. Because it's thrown
from a React-only execution stack, throwing isn't strictly necessary —
we could instead modify some internal work loop state. But using an
exception means we don't need to check for this case on every iteration
of the work loop. So doing it this way moves the check out of the fast
path.

The ideal implementation wouldn't need to unwind the stack at all — we
should be able to hydrate the subtree and then apply the update all
within a single render phase. This is how we intend to implement it in
the future, but this requires a refactor to how we handle ""stack""
variables, which are currently pushed to a per-render array. We need to
make this stack resumable, like how context works in Flight and Fizz.",Andrew Clark,2022-11-17T18:51:33Z
2d8dc3ec4f84bd961924965aad26776e674e4f44,"Phi operands belong in the same reactive scope 

This completes the implementation of InferReactiveScopeVariables, adding support 
for phi nodes. Example: 

```javascript 

let x$0 = null; 

mutate(x$0); 

if (cond) { 

x$1 = a; 

mutate(x$1) 

} else { 

x$2 = b; 

} 

x$3 = phi(x$1, x$2); 

mutate(x$3); 

``` 

We now add x$1, x$2, and x$3 to the same reactive scope. This reflects the fact 
that x$3 cannot be computed without also computing both x$1 and x$2. Note that 
x$3 can never be x$0, so x$0 is _not_ added to the same scope. This allows us to 
take advantage of SSA form to note that _some_ instances of an identifier really 
are distinct.",Joe Savona,2022-11-17T17:35:00Z
7b17f7bbf3243c2890cb830902be8ef8b51db3da,"Enable warning for defaultProps on function components for everyone (#25699)

This also fixes a gap where were weren't warning on memo components.",Sebastian Markbåge,2022-11-17T17:22:23Z
cf7176d3f24e0b116cd9bee3878480e0010e1176,"Add prettier script 

Copies over the prettier script from the React repo with a few tiny tweaks for a 
nicer experience running prettier on changed files",Lauren Tan,2022-11-17T15:31:34Z
6fb8133ed3aa6b23063375dd345c6e413b05f0fe,"Turn on string ref deprecation warning for everybody (not codemoddable) (#25383)

## Summary
 
Alternate to https://github.com/facebook/react/pull/25334 without any
prod runtime changes i.e. the proposed codemod in
https://github.com/reactjs/rfcs/blob/createlement-rfc/text/0000-create-element-changes.md#deprecate-string-refs-and-remove-production-mode-_owner-field
would not work.

## How did you test this change?

- [x] CI
- [x] `yarn test` with and without `warnAboutStringRefs`",Sebastian Silbermann,2022-11-17T00:15:57Z
07f46ecf2e559d03699263932b3ec82fb1099f1c,"Turn on key spread warning in jsx-runtime for everyone (#25697)

This improves the error message a bit and ensures that we recommend
putting the key first, not last, which ensures that the faster
`jsx-runtime` is used.

This only affects the modern ""automatic"" JSX transform.",Sebastian Markbåge,2022-11-16T23:57:50Z
188c1501be47401fbe1884a601e0e31d42a58c9a,"Condense test262 output in ci 

There's no option to output the results of the test262 harness in silent mode so 
every pass and failure outputs multiple lines to stdout. Since there are many 
thousands of tests this results in unusable log files that are over 200k lines 
long. This PR redirects stdout to a tmp file and then we reformat the result 
into a small JSON object, grouped by the failure message with count. 

Example: 

```json [   {     ""pass"": false,     ""data"": {       ""message"": ""Expected no 
error, got Error: TODO: Support complex object assignment"",       ""count"": 66    
 }   },   {     ""pass"": false,     ""data"": {       ""message"": ""Expected no 
error, got Error: TODO: lowerExpression(FunctionExpression)"",       ""count"": 4   
  }   },   {     ""pass"": false,     ""data"": {       ""message"": ""Expected no 
error, got Error: TODO: lowerExpression(UnaryExpression)"",       ""count"": 6     
}   },   {     ""pass"": false,     ""data"": {       ""message"": ""Expected no error, 
got Error: todo: lower initializer in ForStatement"",       ""count"": 28     }   
},   {     ""pass"": false,     ""data"": {       ""message"": ""Expected no error, got 
Invariant Violation: Expected value for identifier `15` to be initialized."",     
  ""count"": 14     }   },   {     ""pass"": false,     ""data"": {       ""message"": 
""Expected no error, got Invariant Violation: `var` declarations are not 
supported, use let or const"",       ""count"": 76     }   },   {     ""pass"": true, 
    ""data"": {       ""message"": null,       ""count"": 1     }   } ] ```",Lauren Tan,2022-11-16T23:24:07Z
d65b88d0319b37eec59c74ed9189cf5ab18b56e8,"Eagerly initialize an mutable object for instance.refs (#25696)

This micro-optimization never made sense and less so now that they're
rare.

This still initializes the class with a shared immutable object in the
constructor - which is also what createClass() does.

Then we override it during mount. This is done in case someone messes up
the initialization of the super() constructor for example, which was
more common in polyfills.

This change means that if a ref is initialized during the constructor
itself it wouldn't be lazily initialized but that's not user code that
does it, it's React so that shouldn't happen.

This makes string refs codemoddable as described in.
https://github.com/facebook/react/pull/25334",Sebastian Markbåge,2022-11-16T20:16:54Z
db8a3fcc31896d0e8181cffb8ed52c41f02ef26e,"Bump loader-utils from 1.4.0 to 1.4.2 in /fixtures/fizz (#25680)

[//]: # (dependabot-start)
⚠️  **Dependabot is rebasing this PR** ⚠️ 

Rebasing might not happen immediately, so don't worry if this takes some
time.

Note: if you make any changes to this PR yourself, they will take
precedence over the rebase.

---

[//]: # (dependabot-end)

Bumps [loader-utils](https://github.com/webpack/loader-utils) from 1.4.0
to 1.4.2.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a
href=""https://github.com/webpack/loader-utils/releases"">loader-utils's
releases</a>.</em></p>
<blockquote>
<h2>v1.4.2</h2>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v1.4.1...v1.4.2"">1.4.2</a>
(2022-11-11)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>ReDoS problem (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/226"">#226</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/17cbf8fa8989c1cb45bdd2997aa524729475f1fa"">17cbf8f</a>)</li>
</ul>
<h2>v1.4.1</h2>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v1.4.0...v1.4.1"">1.4.1</a>
(2022-11-07)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>security problem (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/220"">#220</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/4504e34c4796a5836ef70458327351675aed48a5"">4504e34</a>)</li>
</ul>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a
href=""https://github.com/webpack/loader-utils/blob/v1.4.2/CHANGELOG.md"">loader-utils's
changelog</a>.</em></p>
<blockquote>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v1.4.1...v1.4.2"">1.4.2</a>
(2022-11-11)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>ReDoS problem (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/226"">#226</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/17cbf8fa8989c1cb45bdd2997aa524729475f1fa"">17cbf8f</a>)</li>
</ul>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v1.4.0...v1.4.1"">1.4.1</a>
(2022-11-07)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>security problem (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/220"">#220</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/4504e34c4796a5836ef70458327351675aed48a5"">4504e34</a>)</li>
</ul>
<p><!-- raw HTML omitted --><!-- raw HTML omitted --></p>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a
href=""https://github.com/webpack/loader-utils/commit/331ad5067d9a1a7b8d646692e6959639969210d1""><code>331ad50</code></a>
chore(release): 1.4.2</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/17cbf8fa8989c1cb45bdd2997aa524729475f1fa""><code>17cbf8f</code></a>
fix: ReDoS problem (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/226"">#226</a>)</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/8f082b39f6903929f30fe29dab34f4d9c7ef070a""><code>8f082b3</code></a>
chore(release): 1.4.1</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/4504e34c4796a5836ef70458327351675aed48a5""><code>4504e34</code></a>
fix: security problem (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/220"">#220</a>)</li>
<li>See full diff in <a
href=""https://github.com/webpack/loader-utils/compare/v1.4.0...v1.4.2"">compare
view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility
score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=loader-utils&package-manager=npm_and_yarn&previous-version=1.4.0&new-version=1.4.2)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't
alter it yourself. You can also trigger a rebase manually by commenting
`@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits
that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after
your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge
and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating
it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop
Dependabot creating any more for this major version (unless you reopen
the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop
Dependabot creating any more for this minor version (unless you reopen
the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop
Dependabot creating any more for this dependency (unless you reopen the
PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the
default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as
the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as
the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the
default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the
[Security Alerts
page](https://github.com/facebook/react/network/alerts).

</details>

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2022-11-16T18:19:42Z
355dd7d9dc401d600c01c51a0b71bc21db2ecf83,"Bump loader-utils from 2.0.0 to 2.0.4 in /fixtures/flight (#25694)

Bumps [loader-utils](https://github.com/webpack/loader-utils) from 2.0.0
to 2.0.4.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a
href=""https://github.com/webpack/loader-utils/releases"">loader-utils's
releases</a>.</em></p>
<blockquote>
<h2>v2.0.4</h2>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v2.0.3...v2.0.4"">2.0.4</a>
(2022-11-11)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>ReDoS problem (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/225"">#225</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/ac09944dfacd7c4497ef692894b09e63e09a5eeb"">ac09944</a>)</li>
</ul>
<h2>v2.0.3</h2>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v2.0.1...v2.0.3"">2.0.3</a>
(2022-10-20)</h3>
<h3>Bug Fixes</h3>
<ul>
<li><strong>security:</strong> prototype pollution exploit (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/217"">#217</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/a93cf6f4702012030f6b5ee8340d5c95ec1c7d4c"">a93cf6f</a>)</li>
</ul>
<h2>v2.0.2</h2>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v2.0.1...v2.0.2"">2.0.2</a>
(2021-11-04)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>base64 generation and unicode characters (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/197"">#197</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/8c2d24ee400bc4567335e97ee6004c3baa6ef66f"">8c2d24e</a>)</li>
</ul>
<h2>v2.0.1</h2>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v2.0.0...v2.0.1"">2.0.1</a>
(2021-10-29)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>md4 support on Node.js v17 (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/193"">#193</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/1069f61284a571614ee4acdde6e6087174be118a"">1069f61</a>)</li>
</ul>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a
href=""https://github.com/webpack/loader-utils/blob/v2.0.4/CHANGELOG.md"">loader-utils's
changelog</a>.</em></p>
<blockquote>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v2.0.3...v2.0.4"">2.0.4</a>
(2022-11-11)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>ReDoS problem (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/225"">#225</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/ac09944dfacd7c4497ef692894b09e63e09a5eeb"">ac09944</a>)</li>
</ul>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v2.0.1...v2.0.3"">2.0.3</a>
(2022-10-20)</h3>
<h3>Bug Fixes</h3>
<ul>
<li><strong>security:</strong> prototype pollution exploit (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/217"">#217</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/a93cf6f4702012030f6b5ee8340d5c95ec1c7d4c"">a93cf6f</a>)</li>
</ul>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v2.0.1...v2.0.2"">2.0.2</a>
(2021-11-04)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>base64 generation and unicode characters (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/197"">#197</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/8c2d24ee400bc4567335e97ee6004c3baa6ef66f"">8c2d24e</a>)</li>
</ul>
<h3><a
href=""https://github.com/webpack/loader-utils/compare/v2.0.0...v2.0.1"">2.0.1</a>
(2021-10-29)</h3>
<h3>Bug Fixes</h3>
<ul>
<li>md4 support on Node.js v17 (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/193"">#193</a>)
(<a
href=""https://github.com/webpack/loader-utils/commit/1069f61284a571614ee4acdde6e6087174be118a"">1069f61</a>)</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a
href=""https://github.com/webpack/loader-utils/commit/6688b5028106f144ee9f543bebc8e6a87b57829f""><code>6688b50</code></a>
chore(release): 2.0.4</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/ac09944dfacd7c4497ef692894b09e63e09a5eeb""><code>ac09944</code></a>
fix: ReDoS problem (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/225"">#225</a>)</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/7162619fb982c394ed75098a0a0ed7e7f3177c70""><code>7162619</code></a>
chore(release): 2.0.3</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/a93cf6f4702012030f6b5ee8340d5c95ec1c7d4c""><code>a93cf6f</code></a>
fix(security): prototype polution exploit (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/217"">#217</a>)</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/90c7c4be17e3e0b2f6091a69c67db7a6df9fd044""><code>90c7c4b</code></a>
chore(release): 2.0.2</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/8c2d24ee400bc4567335e97ee6004c3baa6ef66f""><code>8c2d24e</code></a>
fix: base64 generation and unicode characters (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/197"">#197</a>)</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/5fb556208426d281a18dfbf6f45dca24bfb24e96""><code>5fb5562</code></a>
chore(release): 2.0.1</li>
<li><a
href=""https://github.com/webpack/loader-utils/commit/1069f61284a571614ee4acdde6e6087174be118a""><code>1069f61</code></a>
fix: md4 support on Node.js v17 (<a
href=""https://github-redirect.dependabot.com/webpack/loader-utils/issues/193"">#193</a>)</li>
<li>See full diff in <a
href=""https://github.com/webpack/loader-utils/compare/v2.0.0...v2.0.4"">compare
view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility
score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=loader-utils&package-manager=npm_and_yarn&previous-version=2.0.0&new-version=2.0.4)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't
alter it yourself. You can also trigger a rebase manually by commenting
`@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits
that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after
your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge
and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating
it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop
Dependabot creating any more for this major version (unless you reopen
the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop
Dependabot creating any more for this minor version (unless you reopen
the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop
Dependabot creating any more for this dependency (unless you reopen the
PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the
default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as
the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as
the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the
default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the
[Security Alerts
page](https://github.com/facebook/react/network/alerts).

</details>

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2022-11-16T18:16:39Z
c343f80254306e7ea4343a614c678bb03c4be9fd,"[react-float] feature detect getRootNode (#25689)

Some old environments like IE11 or very old versions of jsdom are
missing `getRootNode()`. Use feature detection to fall back to
`ownerDocuments` in these environments that also won't be supporting
shadow DOM anyway.",Jan Kassens,2022-11-16T18:12:04Z
9058797e6a5a5a30a53676db3fc7f1e7e6f10a40,"Add test262 github action 

Add a new workflow to run the test262 tests on commits to main but not in pull 
requests. This is to keep this test non-blocking on PRs but lets us track pass 
rates over time",Lauren Tan,2022-11-16T15:45:36Z
e1dd0a2f54f2a3699edd0eb1aceae83ab63839d1,"Remove recoverable error when a sync update flows into a dehydrated boundary (#25692)

This just removes the error but the underlying issue is still there, and
it's likely that the best course of action is to not update in effects
and to wrap most updates in startTransition. However, that's more of a
performance concern which is not something we generally do even in
recoverable errors since they're less actionable and likely belong in
another channel. It is also likely that in many cases this happens so
rarely because you have to interact quickly enough that it can often be
ignored.

After changes to other parts of the model, this only happens for
sync/discrete updates. There are three scenarios that can happen:
- We replace a server rendered fallback with a client rendered fallback.
Other than this potentially causing some flickering in the loading
state, it's not a big deal.
- We replace the server rendered content with a client side fallback if
this suspends on the client. This is in line with what would happen
anyway. We will loose state of forms which is not intended semantics.
State and animations etc would've been lost anyway if it was client-side
so that's not a concern.
- We replace the server rendered content with a client side rendered
tree and lose selection/state and form state. While the content looks
the same, which is unfortunate.

In most scenarios it's a bad loading state but it's the same scenario as
flushing sync client-side. So it's not so bad.

The big change here is that we consider this a bug of React that we
should fix. Therefore it's not actionable to users today because it
should just get fixed. So we're removing the error early. Although
anyone that has fixed these issues already are probably better off for
it.

To fix this while still hydrating we need to be able to rewind a sync
tree and then replay it.

@tyao1 is going to add a Sync hydration lane. This is will allow us to
rewind the tree when we hit this state, and replay it given the previous
Context, hydrate and then reapply the update. The reason we didn't do
this originally is because it causes sync mode to unwind where as for
backwards compatibility we didn't want to cause that breaking semantic -
outside Suspense boundaries - and we don't want that semantic longer
term. We're only do this as a short term fix.

We should also have a way to leave a partial tree in place. If the sync
hydration lane suspends, we should be able to switch to a client side
fallback without throwing away the state of the DOM and then hydrate
later.

We now know how we want to fix this longer term. We're going to move all
Contexts into resumable trees like what Fizz/Flight does. That way we
can leave the original Context at the hydration boundaries and then
resume from there. That way the rewinding would never happen even in the
existence of a sync hydration lane which would only apply locally to the
dehydrated tree.

So the steps are 1) remove the error 2) add the sync hydration lane with
rewinding 3) Allow hiding server-rendered content while still not
hydrated 4) add resumable contexts at these boundaries.

Fixes #25625 and #24959.",Sebastian Markbåge,2022-11-16T03:10:54Z
4a21bb8856097a21532406a4a2a5689763da2e29,"Infer sets of variables in each reactive scope 

Adds a new pass `InferReactiveScopeVariables` which determines the sets of 
variables (by Identifier) which ""construct together"" and belong in the same 
reactive scope. Concretely, `Identifier` gets a new property `scope: ScopeId`, 
and this pass assigns each identifier a ScopeId value. The algorithm iterates 
over all instructions in all blocks (in a single pass) and builds up disjoint 
sets of identifiers that appear as mutable operands in the same instruction. 

The algorithm is relatively simple (especially since I had already implemented a 
union-find data structure): however looking at some examples reinforced that 
other planned todos around alias analysis are really important. We also have to 
think more about what ""mutable lifetime"" means in the context of SSA: currently 
variables that are reassigned (but never ""mutated"", eg bc they're assigned a 
value type) never appear as mutable.",Joe Savona,2022-11-15T22:26:18Z
e6956bd4d8aa268331e7ad9b9c72a7d69b1ffe11,"[ez] Remove test262-all script 

Just realized we can run all tests without encountering the arg limit if a 
string is passed in. 

This is much better because the test runner will count all tests in the parent 
test directory rather than run the tests in each subdirectory",Lauren Tan,2022-11-15T22:01:28Z
dff31d80eb1ad6fdf6acfa56d9d705ffb8a3469e,"[ez] Don't output the command when running test262 

Currently yarn prints out the command prior to executing it which makes test 
output for test262 very verbose",Lauren Tan,2022-11-15T19:06:49Z
ec64edae213019f8fd0ecc58dace3e439e0a635a,"Create identifier for any global or unscoped variable 

Noticed this while running test262 tests that many variables were throwing an 
invariant for being undefined. This includes things like the special `arguments` 
object, a global `assert` function used by test262, etc.",Lauren Tan,2022-11-15T18:32:53Z
9027117c4f06ee657384b9d4eb8bc8178c9b1e28,"Scaffolding for test262 

- Adds a shallow git submodule for test262 as the tests aren't available   as an 
npm module - To run all tests: `yarn test262:all`. Note that this chunks up the  
 tests by test262 folder as there are over 50k+ tests and the test harness only 
accepts arrays of filepaths which exceeds arg limits - To run a specific test: 
`yarn test262 test262/test/folder/file.js`.   You can also pass globs which 
expand into an array of filepaths: `yarn test262 test262/test/folder/**/*.js` - 
More instructions for the test-harness can be found here: 
https://github.com/bterlson/test262-harness",Lauren Tan,2022-11-15T18:24:14Z
e149413057b911ea82597251ccb3b023c0d3ac81,"Distinguish identifier id and ssa id 

I noticed on @kassens's #771 that despite running LeaveSSA there are still cases 
where we still reassign to a unique identifier: functions that have reassignment 
but no phi nodes, such as: 

```javascript 

function foo() { 

let x$1 = 0; 

x$2 = x$1 + 1; 

} 

``` 

Here SSA form rewrote the second statement's LHS, but bc there's no phi node we 
can't recover what the original was supposed to be (`x = x + 1`). This was my 
oversight when suggesting the simpler LeaveSSA algorithm, it works for 
eliminating phis but not other reassignments. The only alternative to removing 
SSA form is to add assignment statements, which we obviously don't want to do 
since that generates bloat. 

This PR addresses the issue by adding an additional, optional property to 
`Identifier` called `preSsaId` that starts off null. When entering SSA we save 
the original id in this property and update id to a new SSA value. LeaveSSA does 
the inverse, setting id = preSsaId and nulling out the latter. This means that 
an identifier can always be uniquely identified by its `id` value at any point 
in the compiler, while it's trivial to correctly undo SSA form. 

```typescript 

type Identifier = { 

// Unique value for each original identifier 

id: IdentifierId; 

// The original, un-mangled variable name if this was a variable present in the 
source (null if it's generated) 

name: string | null; 

// When in SSA mode, this is set to the original, pre-SSA `id` value 

preSsaId: IdentifierId | null; 

} 

```",Joseph Savona,2022-11-15T18:36:54Z
5f40a1bf751459341b61de757a4eee203eb04172,[bug] fix codegen for LVals with memberPath (#772),Jan Kassens,2022-11-14T16:35:47Z
99181160d56ac573b7dc5cfb7291dfb3634c94db,"[hir] implement assignment expressions 

Implements assignment expressions with operators other than `=` (such as `+=`) 
by lowering to an assignment. 

I think this isn't fully correct for something like `a.b.c += 1`, but it seems 
like there's more gaps in object accesses.",Jan Kassens,2022-11-14T15:58:55Z
0c5fc52c479fd47526997ec1d0bcff23ff623c6f,"Refactor VisualizeHIRMermaid 

- Get rid of `indent` as it was making the code hard to read - Remove 
unnecessary 2nd iteration over blocks - Remove extra newline between the bb 
subgraphs and the jumps section - Remove trailing spaces - Remove newlines 
between each subgraph and jump",Lauren Tan,2022-11-13T21:07:53Z
d9724c7e006fecfdd0eec955b98148ecdfad214e,"[playground] option to codegen output in HIR tab 

We might need to revisit the tabs vs. options split, but for now this just adds 
a checkbox toggle that outputs codegenned JS instead of HIR in the HIR tab. Open 
to ideas to organize this in the future...",Jan Kassens,2022-11-13T16:00:29Z
c54e3541b2fb6251bd7cd399e77037220b47de2e,"[DevTools] bug fix for Hydrating fibers (#25663)

## Summary

This PR is to fix a bug: an ""element cannot be found"" error when
hydrating Server Components

### The problem
<img width=""1061"" alt=""image""
src=""https://user-images.githubusercontent.com/1001890/201206046-ac32a5e3-b08a-4dc2-99f4-221dad504b28.png"">

To reproduce:
1. setting up a vercel next.js 13 playground locally
https://github.com/vercel/app-playground
2. visit http://localhost:3000/loading
3. click ""electronics"" button to navigate to
http://localhost:3000/loading/electronics to trigger hydrating
4. inspect one of the skeleton card UI from React DevTools extension

### The root cause & fix
This bug was introduced in #22527. When syncing reconciler changes, the
value of `Hydrating` was copied from another variable `Visibility` (one
more zero in the binary number).
To avoid this kind of issue in the future, a new file `ReactFiberFlags`
is created following the same format of the one in reconciler, so that
it's easier to sync the number without making mistakes.
The reconciler fiber flag file is also updated to reflect which of the
flags are used in devtools

## How did you test this change?

I build it locally and the bug no longer exist on
http://localhost:3000/loading",Mengdi Chen,2022-11-11T20:18:06Z
16430247a4a61e0715b3ae869c181190b7b84f95,[playground] remove unused dependency next-transpile-modules (#768),Jan Kassens,2022-11-11T17:27:28Z
