SHA,Message,Author,Date
4027f2a3b82ecc325224f7827fc2c8e71a284279,Break up require/import statements in strings (#18222),Christoph Nakazawa,2020-03-05T22:27:55Z
024a764310e64ef38963df16970364b9942a60cd,"Implemented Profiler onCommit() and onPostCommit() hooks (#17910)

* Implemented Profiler onCommit() and onPostCommit() hooks
* Added enableProfilerCommitHooks feature flag for commit hooks
* Moved onCommit and onPassiveCommit behind separate feature flag",Brian Vaughn,2020-03-05T19:02:00Z
d35f8a58184d1495ff54f4ad80c702e9468c89ee,"feat: honor displayName of context types (#18224)

* Revert ""Revert ""feat: honor displayName of context types (#18035)"" (#18223)""

This reverts commit 3ee812e6b67d52a6f262144e78721f9340c36a04.

* Add warning of displayName is set on the consumer

* dedupe warning",Brian Vaughn,2020-03-05T18:13:52Z
3ee812e6b67d52a6f262144e78721f9340c36a04,"Revert ""feat: honor displayName of context types (#18035)"" (#18223)

This reverts commit 45c172d948eee1a8533908267ec8be70bbb00c55.",Dominic Gannaway,2020-03-05T15:58:04Z
6a0efddd892d4bf931c089f1ac772a5736dc7edd,Modern Event System: export internal FB flag for testing (#18221),Dominic Gannaway,2020-03-05T14:05:00Z
21b713b9fd50edb331af55eac38e9d2a58972869,Updated React Native home URL (#18218),Sunil Pai,2020-03-05T13:15:46Z
60b11f6c1be111c14c3607809ccad2b8ea680152,Modern Event System: Support nested portal/root boundaries (#18201),Dominic Gannaway,2020-03-05T09:00:13Z
fa03206ee4352431198b678c00dca83027e7052d,"Remove _ctor field from Lazy components (#18217)

* This type is all wrong and nothing cares because it's all any

* Refine Flow types of Lazy Components

We can type each condition.

* Remove _ctor field from Lazy components

This field is not needed because it's only used before we've initialized,
and we don't have anything else to store before we've initialized.

* Check for _ctor in case it's an older isomorphic that created it

We try not to break across minors but it's no guarantee.

* Move types and constants from shared to isomorphic

The ""react"" package owns the data structure of the Lazy component. It
creates it and decides how any downstream renderer may use it.

* Move constants to shared

Apparently we can't depend on react/src/ because the whole package is
considered ""external"" as far as rollup is concerned.",Sebastian Markbåge,2020-03-05T04:52:48Z
2fe0fbb05ef2c56db760122e995b923528e6ce8f,Use accumulateTwoPhaseDispatchesSingle directly (#18203),Dominic Gannaway,2020-03-05T00:04:27Z
503fd82b423bbce20cb366afcf670ae5329f3995,Modern Event System: Add support for internal FB Primer (#18210),Dominic Gannaway,2020-03-04T23:41:59Z
45c172d948eee1a8533908267ec8be70bbb00c55,"feat: honor displayName of context types (#18035)

* test: Add test for current behavior of displayName
* feat: consider displayName of context types",Brian Vaughn,2020-03-04T22:54:16Z
83c3ed290cb9994d89e430fd565d108365b42ac7,Fix instanceContainsElem bug from typo (#18213),Dominic Gannaway,2020-03-04T19:53:16Z
7e94d89f3e78df89d9d133ca8dbef295f1b90e46,Updated React Native Website URL (#18207),Vishal Jagtap,2020-03-04T12:10:48Z
355970aa4b7f96ec487e29083ee8fbc87bc99fdc,DevTools 4.4.0 -> 4.5.0,Brian Vaughn,2020-03-03T23:04:07Z
ec652f4daf7245e9ff4ca9b57b020c4026164eba,"Bugfix: Expired partial tree infinite loops (#17949)

* Bugfix: Expiring a partially completed tree (#17926)

* Failing test: Expiring a partially completed tree

We should not throw out a partially completed tree if it expires in the
middle of rendering. We should finish the rest of the tree without
yielding, then finish any remaining expired levels in a single batch.

* Check if there's a partial tree before restarting

If a partial render expires, we should stay in the concurrent path
(performConcurrentWorkOnRoot); we'll stop yielding, but the rest of the
behavior remains the same.

We will only revert to the sync path (performSyncWorkOnRoot) when
starting on a new level.

This approach prevents partially completed concurrent work from
being discarded.

* New test: retry after error during expired render

* Regression: Expired partial tree infinite loops

Adds regression tests that reproduce a scenario where a partially
completed tree expired then fell into an infinite loop.

The code change that exposed this bug made the assumption that if you
call Scheduler's `shouldYield` from inside an expired task, Scheduler
will always return `false`. But in fact, Scheduler sometimes returns
`true` in that scenario, which is a bug.

The reason it worked before is that once a task timed out, React would
always switch to a synchronous work loop without checking `shouldYield`.

My rationale for relying on `shouldYield` was to unify the code paths
between a partially concurrent render (i.e. expires midway through) and
a fully concurrent render, as opposed to a render that was synchronous
the whole time. However, this bug indicates that we need a stronger
guarantee within React for when tasks expire, given that the failure
case is so catastrophic. Instead of relying on the result of a dynamic
method call, we should use control flow to guarantee that the work is
synchronously executed.

(We should also fix the Scheduler bug so that `shouldYield` always
returns false inside an expired task, but I'll address that separately.)

* Always switch to sync work loop when task expires

Refactors the `didTimeout` check so that it always switches to the
synchronous work loop, like it did before the regression.

This breaks the error handling behavior that I added in 5f7361f (an
error during a partially concurrent render should retry once,
synchronously). I'll fix this next. I need to change that behavior,
anyway, to support retries that occur as a result of `flushSync`.

* Retry once after error even for sync renders

Except in legacy mode.

This is to support the `useOpaqueReference` hook, which uses an error
to trigger a retry at lower priority.

* Move partial tree check to performSyncWorkOnRoot

* Factor out render phase

Splits the work loop and its surrounding enter/exit code into their own
functions. Now we can do perform multiple render phase passes within a
single call to performConcurrentWorkOnRoot or performSyncWorkOnRoot.
This lets us get rid of the `didError` field.",Andrew Clark,2020-03-03T21:42:18Z
d2158d6ccbcbd998d1cd1c06ac6c6682cbeafd04,"Fix flow types (#18204)

* Added missing @flow pragma to React.js

* Fixed useContext() return type definition

* Fixed previously masked Flow errors in DevTools and react-interactions packages

* Added displayName to internal Context Flow type

* Removed Flow generic annotations for createResponder

This seems to cause a parsing error. (Not sure why.) The API is deprecated anyway so I'm being lazy for now and just adding a .",Brian Vaughn,2020-03-03T20:46:24Z
8e6a08ea4f3beb2127ec3d1595cf5f83df5816b6,Modern Event System: add plugin handling and forked paths (#18195),Dominic Gannaway,2020-03-03T14:37:06Z
7e83af17cea784aee93ba555317d871e7c989dca,"Put React.jsx and React.jsxDEV behind experimental build (#18023)

This PR puts the React.jsx and React.jsxDEV (enableJSXTransformAPI feature flag) in the experimental build so that we can use it to test React Native.",Luna Ruan,2020-03-03T02:08:40Z
8cb2fb21eb4e931b80d8b0502059061891ac4563,Refine isFiberSuspenseAndTimedOut (#18184),Dominic Gannaway,2020-03-02T14:15:42Z
dbc7b9f50c9f4ff005c8ba6431adea9bec3d318a,Fix bug with PressLegacy blur (#18194),Dominic Gannaway,2020-03-02T13:42:46Z
62861bbcc752c63728592fdc45078854f9aae161,More event system cleanup and scaffolding (#18179),Dominic Gannaway,2020-03-02T10:59:07Z
8ccfce460f141299d61290f877745407e05e531e,"Only use Rollup's CommonJS plugin for ""react-art"" (#18186)

* Only use Rollup's CommonJS plugin for ""react-art""

We still need it for the ""art"" UMD builds but nothing else should have
CommonJS dependencies anymore.

* react-debug-tools and jest-react should leave object-assign as an external dep

This avoids it being compiled into the output.",Sebastian Markbåge,2020-02-29T00:46:17Z
c26506a7d20a6eafb84ed43b137ebe3c68df6bcd,Update react-shallow-renderer from 16.12.0 to 16.13.0 (#18185),Minh Nguyen,2020-02-29T00:35:52Z
26aa1987ce823f54ebc90b2538184fefbc16b99a,[Native] Enable and remove targetAsInstance feature flag. (#18182),Eli White,2020-02-28T21:45:42Z
4469700bb60ffd62caf112e47bcfa51afdd40e47,Change ReactVersion from CJS to ES module (#18181),Sebastian Markbåge,2020-02-28T21:09:02Z
58eedbb024d188081e20bee1514d794d731873ad,"Check in a forked version of object-assign only for UMD builds (#18180)

* Check in a forked version of object-assign

This one uses ES modules so that we can inline it into UMD builds.

We could wait for object-assign to make an ESM export but we're going to
remove this dependency and assume global polyfills in the next version
anyway. However, we'd have to figure out how to keep the copyright header
and it'll get counted in terms of byte size (even if other tooling removes
it).

A lot of headache when we have our own implementation anyway. So I'll just
use that.

Ours is not resilient to checking certain browser bugs but those browsers
are mostly unused anyway. (Even FB breaks on them presumably.)

We also don't need to be resilient to Symbols since the way React uses it
we shouldn't need to copy symbols

* Don't transpile Object.assign to object-assign in object-assign

The polyfill needs to be able to feature detect Object.assign.",Sebastian Markbåge,2020-02-28T19:14:09Z
053347e6bc69de79dfa46bb422868b023851c315,"react-test-renderer: improve findByType() error message (#17439)

* improve findByType error message

* fix flow typing

* Adding a test for the ""Unknown"" branch when `getComponentName()` returns a falsy value. The error message in this case not the most descriptive but seems consistent with the `getComponentName(type) || 'Unknown'` pattern seen in multiple places in this code base.",Henry Q. Dineen,2020-02-28T17:55:33Z
4ee592e95a5f78daed575a047d47f74f046940f3,Add an early invariant to debug a mystery crash (#18159),Dan Abramov,2020-02-28T11:56:36Z
7ea4e4111f0615d465d2750b4fefd8b98b22ef1d,"Fix typo in warning text (#18103)

Mentioned in #18090.",Sophie Alpert,2020-02-28T11:53:20Z
79a25125b19c2d6deaf03d4ab0dfdd6082377d97,"feat: add recommended config eslint rule (#14762)

* feat: add recommended config eslint rule

* add exhaustive-deps to recommended as well",Simen Bekkhus,2020-02-28T02:01:17Z
ae60caacfd7a6fd9f4ada943c7d04a782f1e9505,"[Fabric] Fix targetAsInstance dispatchEvent ""cannot read property of null"" (#18156)

* Fix Fabric targetAsInstance dispatchEvent: targetFiber stateNode is null in some cases

Co-authored-by: Dan Abramov <dan.abramov@gmail.com>",Joshua Gross,2020-02-28T01:23:25Z
d72700ff5a212262068df8ffa6bd2d68b04f9f54,"Remove runtime dependency on prop-types (#18127)

* Remove runtime dep on prop-types

* Fix test",Dan Abramov,2020-02-28T01:21:54Z
549e41883046def7033a6939ecc9817a22847a61,"Move remaining things to named exports (#18165)

* Move remaining things to named exports

The interesting case here is the noop renderers. The wrappers around the
reconciler now changed to use a local export that gets mutated.

ReactNoop and ReactNoopPersistent now have to destructure the object to
list out the names it's going to export. We should probably refactor
ReactNoop away from createReactNoop. Especially since it's also not Flow
typed.

* Switch interactions to star exports

This will have esModule compatibility flag on them. They should ideally
export default instead.",Sebastian Markbåge,2020-02-28T01:18:55Z
739f20beda56a28a9212e3478571c866babee118,"Remove Node shallow builds (#18157)

This is just a forwarding module. We can hardcode it.",Sebastian Markbåge,2020-02-27T22:11:40Z
3e809bf5d46dbabdc2ccbec41e030c5cb1efeac4,"Convert React Native builds to named exports (#18136)

These don't need any forks because we always export the same things atm.",Sebastian Markbåge,2020-02-27T19:33:44Z
869dbda7224aaf1f182c946b3f5876e8ca688105,Don't build shallow renderer for FB (#18153),Dan Abramov,2020-02-27T18:17:58Z
293878e079b170670b08449bfdcd7aebaa6afbc2,"Replace ReactShallowRenderer with a dependency (#18144)

Closes #17321.",Minh Nguyen,2020-02-27T18:10:25Z
abcca4595146aea4259e42f253bed722c843a574,Run test-prod job for experimental builds (#18152),Dan Abramov,2020-02-27T16:21:36Z
1ad21790027d5fe60367f3175647a7b77a8f9c1a,Bust Circle caches,Dan Abramov,2020-02-27T15:33:10Z
b4e314891826da7e65ce600cdcf320041dafc0d2,Remove unused flag (#18132),Dan Abramov,2020-02-27T12:58:15Z
849e8328b596ce67720f33d73a1d57108e6de504,Remove unnecessary warnings (#18135),Dan Abramov,2020-02-27T02:14:30Z
f9c0a454415172433b8b94eec94fc36b2461065c,"Convert the rest of react-dom and react-test-renderer to Named Exports (#18145)

Nothing interesting here except that ReactShallowRenderer currently exports
a class with a static method instead of an object.

I think the public API is probably just meant to be createRenderer but
currently the whole class is exposed. So this means that we have to keep
it as default export. We could potentially also expose a named export for
createRenderer but that's going to cause compatibility issues.

So I'm just going to make that export default.

Unfortunately Rollup and Babel (which powers Jest) disagree on how to
import this. So to make it work I had to move the jest tests to imports.

This doesn't work with module resetting. Some tests weren't doing that
anyway and the rest is just testing ReactShallowRenderer so meh.",Sebastian Markbåge,2020-02-27T02:04:32Z
2738b6d022c09aaca05f77cf0b6848d223986ca7,Updated CHANGELOG to remove passive effects change from 16.13 release. (It wasn't part of that release.),Brian Vaughn,2020-02-26T21:06:02Z
69c769ae049aa72a434a34ad7f559b801270725a,Fix changelog link,Dan Abramov,2020-02-26T21:04:36Z
efaffc4797014d3b468e8f3c64c326f078a22c5d,Prettier,Dan,2020-02-26T21:02:20Z
c1c5499cc3fd179004911b3391a55de1af4de037,"update version numbers for 16.13 (#18143)

also includes a bugfix when downloading error codes from circleci.",Sunil Pai,2020-02-26T20:33:29Z
169b1f79beefe6000008ddd9f006f3d3c21ad5c6,"Changelog for 16.13.0 (#18124)

* Changelog for 16.13.0

* Update CHANGELOG.md",Sunil Pai,2020-02-26T20:15:01Z
71418fda3b449d36b81ec8f12e076b81cd816534,Rearranged some DevTools Components code,Brian Vaughn,2020-02-26T19:33:52Z
d166319e864c0097c9e763180df4add375f2f1cd,"[DevTools] Added resize support for Components panel. (#18046)

* feat: DevTools - Added Resize Support.

* feat: Prettier.

* feat: DevTools - Added debug comments.

* feat: DevTools - Removed Use Memo.

* feat: DevTools - Added types.

* feat: DevTools - Extracted values to constants.

* feat: DevTools - Removed useCallback.

* feat: DevTools - Finished refactoring.

* feat: DevTools - Merging fixup.

* feat: DevTools - Prettier fix.

* feat: DevTools - Extracted code from Components fil.

* feat: DevTools - Fixed orientation change issue.

* feat: DevTools - Added flow types for reducer and refs.

* feat: DevTools - Fixed orientation change on initial load.

* Update packages/react-devtools-shared/src/devtools/views/Components/ComponentsResizer.js

* Removed unused `orientationRef`

* Fix Flow ref issue

Co-authored-by: Brian Vaughn <brian.david.vaughn@gmail.com>",Hristo Kanchev,2020-02-26T19:30:42Z
e1c7e651feb7d8f0339db5720cfb61b036ee7290,"Update ReactDebugHooks to handle composite hooks (#18130)

The useState hook has always composed the useReducer hook. 1:1 composition like this is fine.

But some more recent hooks (e.g. useTransition, useDeferredValue) compose multiple hooks internally. This breaks react-debug-tools because it causes off-by-N errors when the debug tools re-renders the function.

For example, if a component were to use the useTransition and useMemo hooks, the normal hooks dispatcher would create a list of first state, then callback, then memo hooks, but the debug tools package would expect a list of transition then memo. This can break user code and cause runtime errors in both the react-debug-tools package and in product code.

This PR fixes the currently broken hooks by updating debug tools to be aware of the composite hooks (how many times it should call nextHook essentially) and adds tests to make sure they don't get out of sync again. We'll need to add similar tests for future composite hooks (like useMutableSource #18000).",Brian Vaughn,2020-02-26T17:28:35Z
d28bd2994b749c70233334f4105574b692e74980,"remove OSS testing builds (#18138)

The testing build versions of react-dom are included in the builds right now, but we're not ready to share them yet. This PR removes them for now (back soon for the next release)",Sunil Pai,2020-02-26T13:12:55Z
8e13e770e39a6fc634a87b5d5144ec1e54000a0c,"Remove /testing entry point from 'react' package (#18137)

We're not actually building this entry point. I can't think of a reason
we'd need to fork the isomorphic one. We don't really fork it for
anything since it's so generic to work with all renderers.

Since /profiling doesn't have this, it might confuse the story if we made
people alias two things for testing but not profiling.",Sebastian Markbåge,2020-02-26T10:48:34Z
f3ecd56beacd4a2849a1bac4faab5d41b7ad758b,Fixed a spelling mistake in a comment. (#18119),Steve Harrison,2020-02-26T05:01:08Z
60016c448bb7d19fc989acd05dda5aca2e124381,"Export React as Named Exports instead of CommonJS (#18106)

* Add options for forked entry points

We currently fork .fb.js entry points. This adds a few more options.

.modern.fb.js - experimental FB builds
.classic.fb.js - stable FB builds
.fb.js - if no other FB build, use this for FB builds
.experimental.js - experimental builds
.stable.js - stable builds
.js - used if no other override exists

This will be used to have different ES exports for different builds.

* Switch React to named exports

* Export named exports from the export point itself

We need to re-export the Flow exported types so we can use them in our code.

We don't want to use the Flow types from upstream since it doesn't have the non-public APIs that we have.

This should be able to use export * but I don't know why it doesn't work.

This actually enables Flow typing of React which was just ""any"" before.
This exposed some Flow errors that needs fixing.

* Create forks for the react entrypoint

None of our builds expose all exports and they all differ in at least one
way, so we need four forks.

* Set esModule flag to false

We don't want to emit the esModule compatibility flag on our CommonJS
output. For now we treat our named exports as if they're CommonJS.

This is a potentially breaking change for scheduler (but all those apis
are unstable), react-is and use-subscription. However, it seems unlikely
that anyone would rely on this since these only have named exports.

* Remove unused Feature Flags

* Let jest observe the stable fork for stable tests

This lets it do the negative test by ensuring that the right tests fail.

However, this in turn will make other tests that are not behind
__EXPERIMENTAL__ fail. So I need to do that next.

* Put all tests that depend on exports behind __EXPERIMENTAL__

Since there's no way to override the exports using feature flags
in .intern.js anymore we can't use these APIs in stable.

The tradeoff here is that we can either enable the negative tests on
""stable"" that means experimental are expected to fail, or we can disable
tests on stable. This is unfortunate since some of these APIs now run on
a ""stable"" config at FB instead of the experimental.

* Switch ReactDOM to named exports

Same strategy as React.

I moved the ReactDOMFB runtime injection to classic.fb.js

Since we only fork the entrypoint, the `/testing` entrypoint needs to
be forked too to re-export the same things plus `act`. This is a bit
unfortunate. If it becomes a pattern we can consider forking in the
module resolution deeply.

fix flow

* Fix ReactDOM Flow Types

Now that ReactDOM is Flow type checked we need to fix up its types.

* Configure jest to use stable entry for ReactDOM in non-experimental

* Remove additional FeatureFlags that are no longer needed

These are only flagging the exports and no implementation details so we
can control them fully through the export overrides.",Sebastian Markbåge,2020-02-25T21:54:27Z
8d7535e540c036a40754acb53d51f1fdcc8dc6d8,Add @nolint to FB bundle headers (#18126),Dominic Gannaway,2020-02-25T14:45:31Z
a29a273c17d069f3bc89c8a71dc90da4dafe544e,[react-interactions] Ensure blur to window disengages press (#18125),Dominic Gannaway,2020-02-25T14:14:19Z
bf13d3e3c6632acad4e7fce1bc93df336cb57acc,"[eslint-plugin-react-hooks] Fix cyclic caching for loops containing a… (#16853)

* [eslint-plugin-react-hooks] Fix cyclic caching for loops containing a condition

* [eslint-plugin-react-hooks] prettier write

* [eslint-plugin-react-hooks] Fix set for tests

* Update packages/eslint-plugin-react-hooks/src/RulesOfHooks.js

Co-Authored-By: Luke Kang <kidkkr@icloud.com>

Co-authored-by: Luke Kang <kidkkr@icloud.com>",Moji Izadmehr,2020-02-25T11:38:23Z
0e49074f7a5ba3981ffd28387c8b7f891c7bad24,"Cross platform support to run yarn test:edge for Microsoft Edge dev tools extension (#18108)

* Test automation for edge dev tools extension

* Linter changes

* Load extension automatically.

* Fixed path in `test` command

Co-authored-by: Brian Vaughn <brian.david.vaughn@gmail.com>",Haseeb Furkhan Mohammed,2020-02-25T02:17:01Z
ccab49473897aacae43bb4d55c1061065892403c,"Move type DOMContainer to HostConfig (#18112)

Exports from ReactDOM represents React's public API. This include types
exported by React. At some point we'll start building Flow types from
these files.

The duplicate name between DOMContainer and Container seems confusing too
since it was used in the same files even though they're the same.",Sebastian Markbåge,2020-02-24T16:57:49Z
501a78881e356bae2bc66be3d25966e87f5aa757,runAllPassiveEffectDestroysBeforeCreates's feature flag description typo fixed (#18115),adasq,2020-02-24T14:49:13Z
be76966f6b23e158f3c163061dcc266a294fddc1,Code mod import * as React from 'react' in react-window (#18105),Sebastian Markbåge,2020-02-22T07:20:17Z
09348798a912c8682e57c35842aa7a007e13fdb9,"Codemod to import * as React from ""react""; (#18102)

* import * as React from ""react"";

This is the correct way to import React from an ES module since the ES
module will not have a default export. Only named exports.

* import * as ReactDOM from ""react-dom""",Sebastian Markbåge,2020-02-22T03:45:20Z
78e816032c8af962343abbf384e06f3e9bae9269,"Don't warn about unmounted updates if pending passive unmount (#18096)

I recently landed a change to the timing of passive effect cleanup functions during unmount (see #17925). This change defers flushing of passive effects for unmounted components until later (whenever we next flush pending passive effects).

Since this change increases the likelihood of a (not actionable) state update warning for unmounted components, I've suppressed that warning for Fibers that have scheduled passive effect unmounts pending.",Brian Vaughn,2020-02-21T21:11:53Z
2c4221ce8bc5765bfddc4b32af4af602077a4a3e,"Change string refs in function component message (#18031)

This should refer to string refs specifically. The forwardRef part doesn't
make any sense in this case. I think this was just an oversight.",Sebastian Markbåge,2020-02-21T18:12:34Z
65bbda7f169394005252b46a5992ece5a2ffadad,"Rename Chunks API to Blocks (#18086)

Sounds like this is the name we're going with. This also helps us
distinguish it from other ""chunking"" implementation details.",Sebastian Markbåge,2020-02-21T07:56:40Z
8b596e00a4fffd6bb5e6990f4dd59e40e80a5ea0,Remove unused arguments in the reconciler (#18092),Dan Abramov,2020-02-21T02:26:19Z
5de5b61507d44c158fc0223728c5834fbd224ec5,"Bugfix: `memo` drops lower pri updates on bail out (#18091)

Fixes a bug where lower priority updates on a components wrapped with
`memo` are sometimes left dangling in the queue without ever being
processed, if they are preceded by a higher priority bailout.

Cause
-----

The pending update priority field is cleared at the beginning of
`beginWork`. If there is remaining work at a lower priority level, it's
expected that it will be accumulated on the work-in-progress fiber
during the begin phase.

There's an exception where this assumption doesn't hold:
SimpleMemoComponent contains a bailout that occurs *before* the
component is evaluated and the update queues are processed, which means
we don't accumulate the next priority level. When we complete the fiber,
the work loop is left to believe that there's no remaining work.

Mitigation
----------

Since this only happens in a single case, a late bailout in
SimpleMemoComponent, I've mitigated the bug in that code path by
restoring the original update priority from the current fiber.

This same case does not apply to MemoComponent, because MemoComponent
fibers do not contain hooks or update queues; rather, they wrap around
an inner fiber that may contain those. However, I've added a test case
for MemoComponent to protect against a possible future regression.

Possible next steps
-------------------

We should consider moving the update priority assignment in `beginWork`
out of the common path and into each branch, to avoid similar bugs in
the future.",Andrew Clark,2020-02-21T00:21:31Z
abfbae02a4dcb56ef0040401e7822007a9d61d5b,"Update Rollup version to 1.19.4 and fix breaking changes (#15037)

* update rollup versioni

* ignore Rollup warnings for known warning codes

* add lecacy support from elas7

* rollup 1.5

* upd to ver 1.6.0

* don't throw error

* use return instead of throw error

* upd code in comment

* fix getters test

* rollup 1.7

* rollup 1.7.3

* remove comments

* use rollup 1.7.4

* update yarn.lock for new rollup version

* rollup version 1.9.0

* rollback to version 1.7.4

* add globalThis to eslintrc.umd

* rollup 1.9.0

* upd rollup plugin versions to satisfied latest versions

* add result.json update

* rollup 1.9.3

* rollup 1.10.0

* ver 1.10.1

* rollup 1.11.3

* rollup ver 1.12.3

* rollup 1.13.1

* rollup 1.14.6

* rollup 1.15.6

* rollup 1.16.2

* upd tests

* prettier

* Rollup 1.16.3

* upd

* should throw when finding getters with a different syntax from the ones generated by Rollup

* add more one test

* rollup-plugin-prettier updated changed stuff, revert them

* don't upd all the Rollup plugins

* rollup-plugin-babel 3.0.7

* upd rollup plugin versions

* upd rollup-plugin-commonjs

* bracket spacing

* rollup 1.16.6

* rollup 1.16.7

* rename test description

* rollup 1.18.0

* use externalLiveBindings: false

* rollup 1.19.3

* remove remove-getters

* simplify CIRCULAR_DEPENDENCY warning

* simplify if logic in sizes-plugin

* rollup 1.19.4

* update output for small optimizations

* remove globalThis

* remove results.json file

* re-add globalThis",Kunuk Nykjær,2020-02-20T22:09:30Z
b789060dca314f052d856cab509569cf41020cd5,"Feature Flag for React.jsx` ""spreading a key to jsx"" warning (#18074)

Adds a feature flag for when React.jsx warns you about spreading a key into jsx. It's false for all builds, except as a dynamic flag for fb/www.

I also included the component name in the warning.",Sunil Pai,2020-02-20T11:30:04Z
3f85d53ca6f2af8a711daae6322e6bdda862f660,Further pre-requisite changes to plugin event system (#18083),Dominic Gannaway,2020-02-20T00:46:03Z
ea6ed3dbbd32515e2d4d9783c358beceeadd4b1d,"Warn for update on different component in render (#17099)

This warning already exists for class components, but not for functions.

It does not apply to render phase updates to the same component, which
have special semantics that we do support.",Andrew Clark,2020-02-19T20:43:14Z
085d02133e9e3b24ae548d89e4003899bf85022c,[Native] Migrate focus/blur to call TextInputState with the host component (#18068),Eli White,2020-02-19T19:33:40Z
7e770dae93e1a934b905d8678c7ce368ed86ef0b,"Profiler tooltip tweaks (#18082)

* Moved Profiler views into Profiler folder

* Tweaked Profiler tooltip CSS styles

* Tweaked Tooltip positioning code",Brian Vaughn,2020-02-19T18:58:45Z
b6c94d636cb33a265671b864b97870da38d97207,Add guard around FocusWithin responder root events (#18080),Dominic Gannaway,2020-02-19T18:32:18Z
1000f6135efba4f8d8ebffedeb7b472f532a8475,Add container to event listener signature (#18075),Dominic Gannaway,2020-02-19T18:00:57Z
a12dd52a4a5f19d990694810db86cc30e98308ae,Don't build some packages for WWW (#18078),Dan Abramov,2020-02-19T17:59:42Z
44e5f5e6451cf192af5dee3aa1f3a87119fc231e,"Add fiber summary tooltip to devtools profiling (#18048)

* Add tooltip component

* Separate logic of ProfilerWhatChanged to a component

* Add hovered Fiber info tooltip component

* Add flame graph chart tooltip

* Add commit ranked list tooltip

* Fix flow issues

* Minor improvement in filter

* Fix flickering issue

* Resolved issues on useCallbacks and mouse event listeners

* Fix lints

* Remove unnecessary useCallback",Moji Izadmehr,2020-02-19T17:44:31Z
2512c309e34f0207d29c19392d144edab719f347,Remove Flare bundles from build (#18077),Dominic Gannaway,2020-02-19T17:25:41Z
a8643e905e39f041cda80b498dc06018b27f6554,"add no-restricted-globals to eslint config (#18076)

Our current lint config assumes a browser environment, which means it won't warn you if you use a variable like `name` without declaring it earlier. This imports the same list as the one used by create-react-app, and enables it against our codebase.",Sunil Pai,2020-02-19T17:14:53Z
4912ba31e3dcc8d08f5b16ae38b38d74da85ea21,Add modern event system flag + rename legacy plugin module (#18073),Dominic Gannaway,2020-02-19T14:36:39Z
4d9f8500651c5d1e19d8ec9a2359d5476a53814b,"Re-throw errors thrown by the renderer at the root in the complete phase (#18029)

* Re-throw errors thrown by the renderer at the root

React treats errors thrown at the root as a fatal because there's no
parent component that can capture it. (This is distinct from an
""uncaught error"" that isn't wrapped in an error boundary, because in
that case we can fall back to deleting the whole tree -- not great, but
at least the error is contained to a single root, and React is left in a
consistent state.)

It turns out we didn't have a test case for this path. The only way it
can happen is if the renderer's host config throws. We had similar test
cases for host components, but none for the host root.

This adds a new test case and fixes a bug where React would keep
retrying the root because the `workInProgress` pointer was not advanced
to the next fiber. (Which in this case is `null`, since it's the root.)

We could consider in the future trying to gracefully exit from certain
types of root errors without leaving React in an inconsistent state. For
example, we should be able to gracefully exit from errors thrown in the
begin phase. For now, I'm treating it like an internal invariant and
immediately exiting.

* Add comment",Andrew Clark,2020-02-18T23:55:38Z
14afeb1033e25942e63787750388972916f20a39,Added missing feature flag,Brian Vaughn,2020-02-18T22:49:57Z
691096c95d1019f57e0da2c9a060c5e094b7c586,"Split recent passive effects changes into 2 flags (#18030)

* Split recent passive effects changes into 2 flags

Separate flags can now be used to opt passive effects into:
1) Deferring destroy functions on unmount to subsequent passive effects flush
2) Running all destroy functions (for all fibers) before create functions

This allows us to test the less risky feature (2) separately from the more risky one.

* deferPassiveEffectCleanupDuringUnmount is ignored unless runAllPassiveEffectDestroysBeforeCreates is true",Brian Vaughn,2020-02-18T22:19:43Z
56d8a73affad624ee4d48f1685e0a92adce0bd9c,"[www] Disable Scheduler `timeout` w/ dynamic flag (#18069)

Before attempting to land an expiration times refactor, I want to see
if this particular change will impact performance (either positively
or negatively). I will test this with a GK.",Andrew Clark,2020-02-18T21:43:16Z
1a6d8179b6dd427fdf7ee50d5ac45ae5a40979eb,[react-interactions] Ensure onBeforeBlur fires for hideInstance (#18064),Dominic Gannaway,2020-02-18T18:50:38Z
48c4867d745bbf91ae73892545960c0979c2dbf7,"Update issue templates to directly link to relevant sources (#18039)

GitHub supports linking to off-site sources for certain types of issue.",Ryota Murakami,2020-02-18T18:30:00Z
90be006da8e231279151e7b1518bb64c62e26851,Updated Yarn lockfile,Brian Vaughn,2020-02-18T17:40:59Z
d5ddc16a3398c33d70489cee87f5176c85f3c9f5,"React developer tools extension for Microsoft Edge  (#18041)

* Port Chrome extension to Microsoft Edge",Haseeb Furkhan Mohammed,2020-02-18T17:40:30Z
f48a5e64e8fd903293f5b854beb795dcc6bae86d,Further cleanup of plugin event system (#18056),Dominic Gannaway,2020-02-18T13:31:59Z
d533229fba8f7e7e576436bf52bbcae56c862906,Fix Prettier,Dan Abramov,2020-02-17T20:36:16Z
56a8c353219ac93ab358eb28009de881ae48251e,eslint-plugin-react-hooks@2.4.0,Dan Abramov,2020-02-17T20:26:56Z
93a229bab59f94e214256582c55d3b6c1fc2b958,"Update eslint rule exhaustive deps to use new suggestions feature (#17385)

This closes #16313",Will Douglas,2020-02-17T20:24:27Z
