SHA,Message,Author,Date
dc97a39c2f41ce57431d42d8b41811866f8e105c,"fix(codegen): support filters with () in older browsers (#7545)

Fix #7544
Make sure no extra , is added at the end of the call so it also work with older browsers",Eduardo San Martin Morote,2018-03-08T16:24:09Z
013d98092868a0c6721831e91616c64f99119b74,"fix(show): prevent transitions from starting on change truthy values (#7524)

Closes #7523",Eduardo San Martin Morote,2018-03-08T16:19:08Z
733c1be7f5983cdd9e8089a8088b235ba21a4dee,"fix(inject): use hasOwn instead of 'in' for provideKey check (#7460)

fix #7284

* fix(Injection with Symbol polyfill): hasOwn instead of 'in'

Symbol polyfill adds a setter on the Object prototype so the 'in' check evaluated to true on every
object

* test(Injected properties): Ensures prototype properties aren't injected

Prototype properties were being injected, so injecting 'constructor' would have hit the first
provide-layer and not yield expected results.",Hiroki Osame,2018-03-08T16:15:35Z
e98d12d232af49b8e127375b6237013e01b77dda,"workflow: add ""polish"" to commit types",Evan You,2018-03-08T15:32:42Z
e9ea565d915cdffbad17bb78aa30af752dd4e5e6,"polish: raise warning when Vue.set/delete is called on invalid values  (#7452)

close #7381",İsmail Arılık,2018-03-08T15:31:40Z
dc2171a33a38d0563ef14934b078d9dc4c39acf3,"refactor: Use native bind function instead of own (#7491)

close #7408",dmitry-vakhnenko,2018-03-08T15:07:40Z
80e650cfdf9f8127405592d64ba5af1e6e13ce86,chore: fix formatting,Evan You,2018-03-08T14:52:27Z
9b22d86ab315a3c6061a6a4776eab1964304f92e,"fix: install ssr helpers for functional context during SSR

close #7443, ref nuxt/nuxt.js#2565",Evan You,2018-03-08T14:51:03Z
3d431a5ddc62fac77a0d0466e13427dd7985901d,chore: update deps,Evan You,2018-03-07T22:12:55Z
1c0b4af5fd2f9e8173b8f4718018ee80a6313872,"fix: skip v-model & value binding collision check with dynamic type binding (#7406)

* fix #7404",GU Yiling,2018-03-07T22:44:55Z
f7ca21eab1e0d661945aa6070fc988028c90966f,"fix: always install composition event listeners

Previously the installation was skipped on Android because
it was not needed for Chinese IME - however some IMEs such
as Japanese exhibits the same behavior as on other browers.

So it is safer to always enable the check. Closes #7367",Evan You,2018-03-07T21:50:38Z
3eb37acf98e2d9737de897ebe7bdb7e9576bcc21,fix: fix ssr env detection in weex (#7375),Hanks,2018-03-07T20:37:14Z
aeebf0de906e7030282d59734ad30d69548cb521,test: add test for observer lazy getter invocation,Evan You,2018-03-07T20:00:40Z
7392dfcc1d5fd7b257df5ae134f9eb2f0cc0a51e,"fix(observer): do not invoke getters on initial observation  (#7302)

fix #7280",Nikolai Iakovlev,2018-03-07T19:58:12Z
f7311c90b35da6ee680dacb0566a276bff907ccb,refactor: move keyName alias map to compiler,Evan You,2018-03-07T19:50:35Z
1c8e2e88ed2d74a02178217b318564b73a096c18,"fix: support KeyboardEvent.key in built-in keyboard event modifiers (#7121)

fix #6900",JK,2018-03-07T19:38:41Z
50b711af43708426e63b4ea529436b49fafc3f2e,"fix: do not special case attributes for custom elements

close #6864, close #6885",Evan You,2018-03-07T17:03:31Z
c57ffb768def2b8a409472eab2715579fc3f047d,"chore: fix README.md vulnerable target=""_blank"" links (#7689)

* README: add rel noopener and noreferrer

Add to all  ""_blank"" links rel noopener and noreferrer to prevent vulnerability

* Update README.md",Dennis,2018-03-07T14:03:07Z
d6200d70261c4a8943190900e0721ede1c4a4f2b,"feat(weex): update weex recycle-list compiler (#7610)

+ Support v-once
+ Generate @templateId on the root element of each component
+ Add binding-expression attribute on recycle-list
+ Fix the compile result of v-else-if and v-else",Hanks,2018-03-05T03:59:21Z
990374bacbaa75ae2535370583714f1032e768a1," feat(weex): support sending style sheets and class list to native (#7530)

No longer manage style sheets and class list in vue and weex-js-runtime.

Refer to https://github.com/Hanks10100/weex-native-directive/issues/14",Hanks,2018-03-05T03:58:24Z
a270111a2c89fd5273664f4be15d38c26ff5c6c2,chore: update sponsors,Evan You,2018-03-02T18:08:06Z
cd334070f3b82d3f5892c4999cc290ccd4f56fd8,fix: address potential regex backtrack,Evan You,2018-02-21T18:11:11Z
1fa4a5e0fb2191e5b48b72710c92feaf51b3a979,chore: update sponsor image,Evan You,2018-02-21T16:30:19Z
e396eb3445904f11232f2355f03e8356173d0e31,"fix(ref): allow ref key to be zero (#7676)

prevents missing elements when :ref value is ""0""

fix #7669",TB,2018-02-21T15:21:51Z
4e6d6379ee35f986a842c95964615dc27afa832f,chore: update sponsors,Evan You,2018-02-09T18:19:54Z
39d58e521a4a6bc4c0d42f17453421ae155ec04f,"chore: edit documentation for grammar and consistency (#7600)

* edit docs for grammar and consistency

* remove changes to pull request template",Sheena Ramirez,2018-02-06T00:58:33Z
2d168f1ba11d77cb2f2caa3356de86e99aba8da6,test(types): update TS version and fix types test (#7597),Pig Fang,2018-02-03T19:02:25Z
8053eb1fba4202274efed11044679e011a1e525b,chore: update sponsors,Evan You,2018-02-02T21:47:47Z
acb3bde95bb9d4a77a42b9d93b9267ed751ec4e4,chore: update sponsors,Evan You,2018-02-02T17:23:31Z
ced00b1dec8326a653cce225133927fe5b4a3109,"fix: fix config.productionTip

fix #7565",Evan You,2018-01-31T07:53:25Z
4746256e553b19d4e37f264bf0c050fe0823d876,refactor: use util.isNative to check native Proxy (#7549),william-pan,2018-01-28T20:51:20Z
f2b476d4f4f685d84b4957e6c805740597945cde,refactor: avoid leading semi,Evan You,2018-01-12T19:43:51Z
eaf6b54a389dd6e316df932b3fe3a5d6579e2499,chore: fix another link,Evan You,2018-01-12T14:47:00Z
04da767d10038d355b67778173ccf66ea74211c5,chore: fix sponsor link,Evan You,2018-01-12T14:45:34Z
f0e9dc44672c6b68d919f26f5ccc49af21385a59,chore: update sponsors,Evan You,2018-01-12T05:56:35Z
782b66c790cee4a4998f48704bd0b8f643a43aca,workflow: remove setup script,Evan You,2018-01-06T15:10:30Z
a6a9d6d05ac7cb4fa62a3ecc6725fadfb0eebd3e,workflow: improve git hooks setup,Evan You,2018-01-06T15:08:47Z
5191f13472d1fc37bdd601079970201fde6bf13e,"fix(transition): should not add transition class when cancelled (#7391)

fix #7390",Guillaume Chau,2018-01-05T22:45:59Z
05299610ea3e89ddbcfe4d8ede0c298223766423,"fix(vdom): svg inside foreignObject should be rendered with correct namespace (fix #7330) (#7350)

* add failed test case

* fix failed test case

* fix(vdom): svg inside foreignObject should be rendered with correct namespace

* adjust comments",AchillesJ,2018-01-05T22:44:44Z
6ee684983b1f3384a4050d7c47cee7c6a325db8b,fix(types): contravariant generic default in ComponentOption (#7369),Herrington Darkholme,2018-01-03T06:33:48Z
5b4e6679cbfabd7a6229e86f10c300bcc1b2f815,chore: update sponsors,Evan You,2018-01-03T04:44:27Z
400aa651ba1648185274c10aa83c94cb9d8eac56,chore: fix setup script (#7364),JK,2018-01-02T16:21:05Z
